36S 3.73e-09 3.36e-08 3.78e-09 3.25e-08 5.07e-09 3.29e-06
35Cl 3.14e-05 8.59e-05 3.13e-05 8.35e-05 3.61e-05 2.29e-04
37Cl 7.89e-06 1.88e-05 7.84e-06 1.84e-05 8.15e-06 3.65e-05
36Ar 1.82e-03 2.10e-02 1.82e-03 2.10e-02 1.84e-03 1.55e-02
38Ar 3.92e-05 5.76e-04 3.90e-05 5.57e-04 4.52e-05 2.64e-03
40Ar 5.79e-10 3.76e-09 5.79e-10 3.78e-09 9.88e-10 2.07e-07
39K 7.96e-05 4.67e-05 8.02e-05 4.56e-05 1.04e-04 1.04e-04
41K 3.21e-06 3.27e-06 3.21e-06 3.21e-06 4.16e-06 5.72e-06
40Ca 6.22e-03 1.91e-02 6.22e-03 1.91e-02 6.34e-03 1.36e-02
42Ca 6.48e-06 1.50e-05 6.52e-06 1.44e-05 9.41e-06 6.28e-05
43Ca 2.98e-05 1.39e-07 2.98e-05 1.38e-07 3.01e-05 3.13e-07
44Ca 1.78e-03 1.52e-05 1.78e-03 1.52e-05 1.83e-03 1.10e-05
46Ca 1.08e-12 5.56e-11 3.99e-12 3.29e-10 5.82e-11 9.89e-08
48Ca 6.43e-12 1.58e-12 6.44e-11 1.12e-11 1.94e-09 4.61e-09
45Sc 3.73e-06 1.73e-07 3.75e-06 1.70e-07 4.99e-06 4.48e-07
46Ti 7.92e-06 5.71e-06 7.88e-06 5.51e-06 7.62e-06 2.14e-05
47Ti 6.90e-05 4.01e-07 6.90e-05 3.95e-07 7.23e-05 1.28e-06
48Ti 3.78e-03 3.68e-04 3.79e-03 3.69e-04 3.92e-03 2.58e-04
49Ti 3.06e-05 2.01e-05 3.09e-05 2.00e-05 4.20e-05 2.92e-05
50Ti 2.10e-11 8.20e-09 1.03e-10 1.51e-07 2.48e-09 4.25e-07
50V 2.60e-10 2.91e-09 2.80e-10 3.23e-09 1.26e-09 1.14e-07
51V 2.92e-04 4.96e-05 2.92e-04 4.91e-05 3.11e-04 1.03e-04
50Cr 4.27e-05 1.21e-04 4.23e-05 1.19e-04 3.49e-05 6.06e-04
52Cr 7.36e-03 7.93e-03 7.37e-03 7.94e-03 7.90e-03 6.23e-03
53Cr 9.66e-05 5.68e-04 9.77e-05 5.65e-04 1.36e-04 9.99e-04
54Cr 3.27e-10 3.32e-08 6.48e-10 1.94e-07 9.85e-09 8.86e-07
55Mn 9.20e-04 2.83e-03 9.22e-04 2.81e-03 9.72e-04 6.29e-03
54Fe 6.25e-05 1.30e-02 6.32e-05 1.28e-02 8.74e-05 5.57e-02
56Fe 1.49e-02 3.24e-01 1.49e-02 3.24e-01 1.49e-02 2.79e-01
57Fe 1.29e-03 4.50e-03 1.29e-03 4.47e-03 1.31e-03 7.84e-03
58Fe 1.03e-09 1.76e-08 8.95e-09 1.18e-07 2.79e-07 2.70e-06
59Co 4.16e-05 1.00e-04 4.18e-05 9.93e-05 5.33e-05 1.80e-04
58Ni 1.74e-04 4.15e-03 1.76e-04 4.07e-03 2.47e-04 2.04e-02
60Ni 1.59e-03 2.17e-03 1.59e-03 2.18e-03 1.57e-03 1.35e-03
61Ni 2.97e-04 6.96e-05 2.97e-04 6.96e-05 2.86e-04 8.84e-05
62Ni 1.24e-04 3.90e-04 1.26e-04 3.86e-04 1.80e-04 1.20e-03
64Ni 3.95e-10 7.29e-09 3.78e-09 7.00e-08 8.19e-08 6.80e-06
63Cu 5.67e-06 1.74e-07 5.72e-06 3.85e-07 6.82e-06 6.42e-06
64Zn 1.43e-04 6.61e-06 1.42e-04 7.06e-06 1.13e-04 3.78e-06
66Zn 1.56e-05 7.05e-06 1.61e-05 7.90e-06 2.39e-05 2.68e-05
67Zn 1.34e-06 5.95e-09 1.50e-06 2.27e-08 4.03e-06 1.06e-06
68Zn 8.78e-07 7.59e-09 1.37e-06 6.14e-08 4.36e-06 2.11e-06
70Zn 1.60e-12 5.33e-11 1.55e-11 5.05e-10 3.57e-10 4.68e-08
69Ga 5.31e-08 4.05e-09 1.03e-07 3.96e-08 3.10e-07 3.37e-07
71Ga 3.32e-09 6.53e-10 8.27e-09 6.24e-09 2.68e-08 1.45e-07
