42Ca 4.36e-06 1.95e-05 4.44e-06 1.87e-05 8.01e-06 8.10e-05
43Ca 1.93e-05 6.43e-08 1.93e-05 6.41e-08 2.31e-05 4.50e-07
44Ca 2.57e-03 1.33e-05 2.58e-03 1.33e-05 2.87e-03 1.02e-05
46Ca 6.73e-11 2.55e-10 6.49e-10 2.29e-09 6.20e-09 2.48e-07
48Ca 1.40e-11 1.95e-11 1.35e-10 1.85e-10 2.87e-09 2.16e-08
45Sc 4.73e-06 2.01e-07 4.78e-06 2.00e-07 7.28e-06 6.66e-07
46Ti 2.65e-06 7.26e-06 2.69e-06 7.01e-06 4.32e-06 2.68e-05
47Ti 6.88e-05 3.01e-07 6.94e-05 2.96e-07 9.45e-05 1.56e-06
48Ti 2.67e-03 3.48e-04 2.66e-03 3.49e-04 2.43e-03 2.40e-04
49Ti 2.03e-05 1.98e-05 2.05e-05 1.97e-05 2.83e-05 2.79e-05
50Ti 5.56e-11 6.15e-10 5.66e-10 2.79e-09 2.04e-08 5.87e-07
50V 4.16e-11 3.44e-09 1.77e-10 4.28e-09 3.41e-09 1.55e-07
51V 1.12e-04 4.83e-05 1.12e-04 4.78e-05 1.17e-04 9.96e-05
50Cr 7.60e-06 1.33e-04 7.69e-06 1.31e-04 1.12e-05 6.63e-04
52Cr 8.92e-04 7.37e-03 8.84e-04 7.39e-03 6.40e-04 5.77e-03
53Cr 2.00e-05 5.39e-04 2.01e-05 5.35e-04 2.20e-05 9.48e-04
54Cr 2.18e-10 1.96e-08 1.52e-09 2.51e-08 6.56e-08 1.19e-06
55Mn 3.04e-05 2.65e-03 3.04e-05 2.63e-03 2.76e-05 5.77e-03
54Fe 8.74e-06 1.37e-02 8.81e-06 1.35e-02 1.07e-05 5.72e-02
56Fe 7.54e-05 2.10e-01 7.51e-05 2.10e-01 7.40e-05 1.79e-01
57Fe 6.53e-06 2.04e-03 6.71e-06 2.02e-03 1.57e-05 3.73e-03
58Fe 6.06e-09 2.48e-08 6.49e-08 1.95e-07 5.09e-06 7.55e-06
59Co 8.19e-07 9.85e-06 1.33e-06 1.01e-05 2.39e-05 3.28e-05
58Ni 2.64e-06 1.81e-03 3.03e-06 1.78e-03 3.25e-05 7.82e-03
60Ni 1.39e-06 1.49e-04 2.41e-06 1.54e-04 2.17e-05 2.39e-04
61Ni 5.72e-07 4.44e-06 9.83e-07 4.84e-06 8.73e-06 2.41e-05
62Ni 6.61e-07 2.57e-05 1.58e-06 2.77e-05 1.57e-05 1.67e-04
64Ni 1.44e-09 1.09e-08 1.43e-08 1.06e-07 2.57e-07 9.25e-06
63Cu 5.06e-08 4.72e-08 2.14e-07 3.82e-07 2.53e-06 8.72e-06
64Zn 1.31e-07 3.96e-07 2.48e-07 9.31e-07 2.35e-06 1.80e-06
66Zn 8.59e-08 4.94e-07 2.42e-07 1.76e-06 1.97e-06 1.63e-05
67Zn 2.72e-08 2.72e-09 8.30e-08 2.46e-08 7.25e-07 1.37e-06
68Zn 3.58e-08 8.24e-09 1.20e-07 7.91e-08 6.68e-07 2.77e-06
70Zn 7.38e-12 8.42e-11 7.73e-11 8.14e-10 5.30e-09 6.08e-08
69Ga 2.87e-09 5.06e-09 1.05e-08 4.93e-08 6.18e-08 4.48e-07
71Ga 5.64e-10 6.97e-10 2.62e-09 6.65e-09 2.24e-08 1.82e-07
