51V 5.48e-06 5.72e-05 5.42e-06 5.67e-05 3.74e-06 1.19e-04
50Cr 1.37e-06 1.41e-04 1.37e-06 1.38e-04 1.34e-06 7.01e-04
52Cr 5.26e-06 9.50e-03 5.17e-06 9.51e-03 3.14e-06 7.45e-03
53Cr 4.67e-07 6.72e-04 4.65e-07 6.67e-04 4.37e-07 1.18e-03
54Cr 3.18e-10 2.14e-08 2.99e-09 2.24e-08 1.25e-07 1.01e-06
55Mn 2.61e-07 3.37e-03 2.76e-07 3.34e-03 9.72e-07 7.50e-03
54Fe 1.53e-07 1.55e-02 1.88e-07 1.52e-02 1.45e-06 6.63e-02
56Fe 8.12e-07 3.43e-01 1.38e-06 3.43e-01 2.62e-05 2.95e-01
57Fe 1.09e-07 4.05e-03 2.14e-07 4.02e-03 7.64e-06 7.28e-03
58Fe 1.13e-08 2.32e-08 1.23e-07 1.19e-07 8.69e-06 4.88e-06
59Co 4.38e-08 5.84e-05 3.01e-07 5.81e-05 1.19e-05 9.69e-05
58Ni 4.99e-08 3.78e-03 2.37e-07 3.71e-03 1.28e-05 1.77e-02
60Ni 1.35e-07 1.04e-03 7.78e-07 1.05e-03 9.88e-06 5.98e-04
61Ni 3.92e-08 3.14e-05 2.69e-07 3.16e-05 2.54e-06 4.02e-05
62Ni 5.63e-08 1.84e-04 4.65e-07 1.83e-04 3.87e-06 4.98e-04
64Ni 1.54e-09 7.28e-09 1.57e-08 7.06e-08 2.79e-07 6.07e-06
63Cu 8.89e-09 8.71e-08 7.59e-08 3.12e-07 8.26e-07 5.90e-06
64Zn 1.85e-08 2.15e-06 4.00e-08 2.54e-06 2.35e-07 1.79e-06
66Zn 6.70e-09 2.45e-06 4.80e-08 3.34e-06 2.77e-07 1.49e-05
67Zn 1.15e-09 2.93e-09 9.15e-09 1.83e-08 4.25e-08 8.87e-07
68Zn 1.10e-09 5.97e-09 8.89e-09 5.40e-08 5.31e-08 1.88e-06
70Zn 8.56e-12 5.68e-11 9.59e-11 5.51e-10 9.23e-09 3.93e-08
69Ga 1.03e-10 3.47e-09 9.17e-10 3.39e-08 1.85e-08 3.09e-07
71Ga 6.12e-11 4.95e-10 6.04e-10 4.74e-09 1.09e-08 1.23e-07
