44Ca 1.05e-03 2.01e-05 1.05e-03 2.02e-05 1.17e-03 1.27e-05
46Ca 1.51e-11 4.74e-11 1.43e-10 3.95e-10 1.49e-09 7.98e-08
48Ca 7.45e-12 1.82e-12 7.39e-11 1.66e-11 2.06e-09 5.89e-09
45Sc 2.97e-06 1.37e-07 2.98e-06 1.36e-07 3.77e-06 3.22e-07
46Ti 1.94e-06 4.27e-06 1.96e-06 4.14e-06 2.76e-06 1.67e-05
47Ti 3.38e-05 7.36e-07 3.41e-05 7.33e-07 4.74e-05 1.12e-06
48Ti 1.71e-03 4.03e-04 1.71e-03 4.04e-04 1.55e-03 2.86e-04
49Ti 1.14e-05 2.07e-05 1.14e-05 2.06e-05 1.39e-05 3.12e-05
50Ti 2.46e-11 1.73e-10 2.31e-10 6.26e-10 7.80e-09 1.83e-07
50V 7.62e-11 1.19e-09 1.93e-10 1.52e-09 2.91e-09 5.25e-08
51V 6.08e-05 5.14e-05 6.09e-05 5.09e-05 6.20e-05 1.08e-04
50Cr 3.87e-06 1.08e-04 3.90e-06 1.06e-04 5.06e-06 5.40e-04
52Cr 7.32e-04 8.74e-03 7.25e-04 8.76e-03 5.14e-04 6.87e-03
53Cr 1.27e-05 6.09e-04 1.27e-05 6.05e-04 1.22e-05 1.07e-03
54Cr 1.23e-10 1.27e-08 7.42e-10 1.42e-08 2.83e-08 6.21e-07
55Mn 1.74e-05 3.07e-03 1.73e-05 3.04e-03 1.44e-05 6.94e-03
54Fe 4.67e-06 1.24e-02 4.69e-06 1.22e-02 5.33e-06 5.44e-02
56Fe 6.96e-05 6.10e-01 6.90e-05 6.11e-01 5.93e-05 5.33e-01
57Fe 3.40e-06 1.11e-02 3.45e-06 1.10e-02 7.22e-06 1.87e-02
58Fe 2.26e-09 7.07e-09 2.40e-08 3.25e-08 2.06e-06 1.59e-06
59Co 3.87e-07 3.88e-04 6.65e-07 3.85e-04 1.39e-05 6.88e-04
58Ni 2.33e-06 1.08e-02 2.56e-06 1.06e-02 2.22e-05 5.49e-02
60Ni 8.46e-07 8.97e-03 1.67e-06 9.00e-03 1.82e-05 5.24e-03
61Ni 2.10e-07 2.91e-04 4.06e-07 2.90e-04 4.42e-06 3.25e-04
62Ni 2.62e-07 1.69e-03 7.12e-07 1.67e-03 6.75e-06 4.85e-03
64Ni 1.36e-09 3.80e-09 1.34e-08 3.69e-08 2.30e-07 2.61e-06
63Cu 3.34e-08 6.63e-07 1.57e-07 7.67e-07 1.76e-06 5.94e-06
64Zn 8.45e-08 2.91e-05 2.39e-07 2.95e-05 2.16e-06 1.06e-05
66Zn 3.27e-08 3.25e-05 1.12e-07 3.25e-05 8.35e-07 6.99e-05
67Zn 8.82e-09 1.92e-08 2.68e-08 2.73e-08 1.76e-07 4.57e-07
68Zn 1.18e-08 9.11e-09 4.01e-08 2.89e-08 1.78e-07 7.86e-07
70Zn 6.94e-12 3.01e-11 6.98e-11 2.91e-10 2.80e-09 1.69e-08
69Ga 1.17e-09 1.49e-09 5.73e-09 1.45e-08 4.70e-08 1.35e-07
71Ga 2.42e-10 2.50e-10 1.33e-09 2.40e-09 1.42e-08 4.95e-08
