39K 9.96e-06 4.57e-06 1.00e-05 4.49e-06 1.29e-05 1.17e-05
41K 3.19e-07 4.10e-07 3.21e-07 4.03e-07 4.79e-07 8.57e-07
40Ca 3.43e-03 1.42e-02 3.43e-03 1.42e-02 3.48e-03 1.14e-02
42Ca 8.96e-07 1.15e-06 8.95e-07 1.11e-06 1.26e-06 4.89e-06
43Ca 4.65e-06 4.09e-07 4.62e-06 4.11e-07 4.55e-06 1.09e-07
44Ca 2.68e-04 2.04e-05 2.68e-04 2.04e-05 2.78e-04 1.25e-05
46Ca 1.38e-13 3.20e-14 1.57e-12 2.73e-14 3.94e-11 5.58e-12
48Ca 6.10e-12 3.16e-15 6.11e-11 3.86e-19 1.83e-09 9.46e-15
45Sc 2.59e-07 5.86e-08 2.60e-07 5.80e-08 4.16e-07 1.06e-07
46Ti 9.78e-06 5.98e-07 9.66e-06 5.80e-07 6.51e-06 3.16e-06
47Ti 1.72e-05 7.81e-07 1.71e-05 7.80e-07 1.66e-05 5.36e-07
48Ti 5.30e-04 4.14e-04 5.32e-04 4.14e-04 5.97e-04 3.00e-04
49Ti 9.15e-06 2.01e-05 9.20e-06 1.99e-05 1.12e-05 3.18e-05
50Ti 1.23e-11 2.15e-10 1.10e-10 8.78e-11 2.11e-09 1.79e-08
50V 3.23e-11 3.83e-11 3.89e-11 4.36e-11 3.28e-10 8.07e-10
51V 8.52e-05 4.91e-05 8.50e-05 4.86e-05 7.96e-05 1.05e-04
50Cr 1.03e-04 7.59e-05 1.03e-04 7.44e-05 8.37e-05 3.89e-04
52Cr 1.97e-03 9.27e-03 1.97e-03 9.28e-03 2.06e-03 7.22e-03
53Cr 5.50e-05 6.23e-04 5.53e-05 6.19e-04 6.65e-05 1.07e-03
54Cr 1.74e-09 1.14e-08 1.95e-09 1.72e-09 1.44e-08 2.51e-07
55Mn 2.52e-04 3.16e-03 2.53e-04 3.13e-03 2.78e-04 7.24e-03
54Fe 9.41e-04 1.05e-02 9.48e-04 1.03e-02 1.17e-03 4.89e-02
56Fe 3.95e-02 7.45e-01 3.95e-02 7.45e-01 3.90e-02 6.52e-01
57Fe 1.37e-03 1.41e-02 1.37e-03 1.40e-02 1.50e-03 2.49e-02
58Fe 4.72e-10 1.44e-07 1.60e-09 7.18e-10 3.52e-08 6.49e-07
59Co 4.51e-04 5.19e-04 4.47e-04 5.14e-04 3.19e-04 1.18e-03
58Ni 5.86e-04 1.39e-02 5.86e-04 1.36e-02 5.58e-04 6.84e-02
60Ni 2.07e-03 1.16e-02 2.07e-03 1.16e-02 2.02e-03 6.70e-03
61Ni 1.41e-04 3.81e-04 1.41e-04 3.80e-04 1.44e-04 4.02e-04
62Ni 9.91e-05 2.25e-03 9.90e-05 2.22e-03 9.61e-05 6.05e-03
64Ni 1.65e-11 2.03e-07 1.65e-10 1.07e-11 4.92e-09 8.11e-09
63Cu 1.39e-05 8.70e-07 1.39e-05 8.56e-07 1.60e-05 3.90e-06
64Zn 2.16e-04 3.69e-05 2.16e-04 3.72e-05 2.26e-04 1.27e-05
66Zn 1.44e-05 4.25e-05 1.45e-05 4.20e-05 1.63e-05 7.98e-05
67Zn 3.23e-07 2.45e-08 3.40e-07 2.37e-08 5.96e-07 7.59e-08
68Zn 1.38e-07 1.02e-08 2.05e-07 9.21e-09 4.85e-07 8.51e-08
70Zn 2.69e-13 4.07e-11 2.68e-12 9.93e-16 7.94e-11 2.10e-12
69Ga 6.90e-09 3.71e-12 1.34e-08 2.28e-11 2.27e-08 2.98e-10
71Ga 3.88e-10 1.60e-12 9.89e-10 7.60e-13 1.84e-09 3.99e-11
