  0  0 Ti44  2.6282E-05 2.0642E-05 2.5709E-05 4.1312E-05 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Ti45  2.5540E-08 3.5983E-08 3.8407E-08 5.0951E-08 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Ti46  1.1171E-05 1.8036E-05 2.3616E-05 3.7430E-05 4.7728E-06 6.4386E-06 1.0718E-05 1.4301E-05 2.3021E-05
  0  0 Ti47  3.4241E-06 4.1413E-06 6.8884E-06 1.1557E-05 4.3979E-06 5.9328E-06 9.8142E-06 1.2865E-05 2.0536E-05
  0  0 Ti48  2.6056E-05 2.9735E-05 4.1393E-05 5.2286E-05 4.4504E-05 6.0037E-05 9.9575E-05 1.3106E-04 2.0964E-04
  0  0 Ti49  2.2775E-06 2.9610E-06 5.1749E-06 9.4878E-06 3.3340E-06 4.4977E-06 7.9061E-06 1.2015E-05 2.0521E-05
  0  0 Ti50  2.3757E-06 3.3961E-06 7.2631E-06 1.5569E-05 3.2573E-06 4.3942E-06 7.3612E-06 1.0131E-05 1.6535E-05
  0  0 Ti51  2.7407E-15 7.2151E-15 1.1000E-15 2.3011E-15 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 V45   3.7493E-52 8.8322E-52 9.6239E-51 3.2305E-47 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 V46   4.9971E-52 3.7705E-52 1.2441E-49 2.6150E-53 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 V47   1.2939E-10 1.1113E-10 1.8819E-10 2.4535E-10 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 V48   3.3227E-08 5.8253E-08 8.4774E-08 1.1817E-07 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 V49   3.7551E-06 4.9168E-06 5.5070E-06 4.4625E-06 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 V50   4.2259E-08 1.0173E-07 2.1770E-07 3.6694E-07 1.5013E-08 2.0253E-08 3.3476E-08 4.3734E-08 6.9703E-08
  0  0 V51   3.6896E-06 4.3218E-06 6.1383E-06 8.0461E-06 6.1100E-06 8.2428E-06 1.3826E-05 1.8579E-05 3.0032E-05
  0  0 V52   1.5696E-15 3.3763E-15 2.4715E-15 9.9918E-16 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Cr48  8.0941E-05 7.3893E-05 8.0391E-05 9.3501E-05 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Cr49  7.7757E-09 9.5514E-09 1.1185E-08 7.5268E-09 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Cr50  4.6059E-05 7.1517E-05 8.9557E-05 6.4890E-05 1.3382E-05 1.8053E-05 2.9826E-05 3.8927E-05 6.2011E-05
  0  0 Cr51  9.8183E-06 1.3566E-05 1.4927E-05 9.7443E-06 1.2228E-22 4.5119E-23 2.8086E-23 6.5337E-25 1.1177E-23
  0  0 Cr52  1.6641E-04 1.9190E-04 2.5523E-04 2.9546E-04 2.6838E-04 3.6205E-04 6.0230E-04 8.0013E-04 1.2857E-03
  0  0 Cr53  1.7852E-05 2.0513E-05 2.7813E-05 3.4300E-05 3.1017E-05 4.1845E-05 6.9376E-05 9.1459E-05 1.4647E-04
  0  0 Cr54  6.0682E-06 9.0743E-06 1.7893E-05 3.1197E-05 7.8667E-06 1.0613E-05 1.8430E-05 2.7298E-05 4.6049E-05
  0  0 Cr55  6.4303E-15 2.0773E-14 2.2022E-15 5.4488E-15 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Mn50  1.0448E-59 1.1701E-59 1.4294E-58 3.0153E-59 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Mn51  2.5267E-08 3.3517E-08 4.0914E-08 2.1621E-08 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Mn52  1.5716E-04 1.8697E-04 2.0038E-04 1.4840E-04 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Mn53  7.4179E-05 1.0009E-04 1.0685E-04 6.8584E-05 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Mn54  9.0328E-08 1.7853E-07 2.6185E-07 3.9923E-07 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Mn55  1.2550E-04 1.4429E-04 1.9274E-04 2.2301E-04 2.0890E-04 2.8181E-04 4.7997E-04 6.6609E-04 1.0923E-03
  0  0 Mn56  2.3157E-08 3.7608E-08 2.4283E-08 3.8983E-08 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Mn57  5.9701E-19 4.0045E-19 7.5240E-19 5.8457E-21 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Fe52  4.7172E-04 5.5884E-04 5.9627E-04 4.4620E-04 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Fe53  4.6856E-15 3.1363E-15 1.2786E-13 1.3666E-13 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Fe54  3.7854E-03 5.5967E-03 6.8045E-03 4.2090E-03 1.4085E-03 1.9000E-03 3.1470E-03 4.1289E-03 6.5951E-03
  0  0 Fe55  7.5881E-05 1.1455E-04 1.2672E-04 8.5429E-05 5.1460E-17 9.2552E-15 1.5598E-13 3.4908E-12 4.2809E-11
  0  0 Fe56  1.3302E-02 1.5096E-02 2.0030E-02 2.3537E-02 2.2930E-02 3.0933E-02 5.1445E-02 6.8293E-02 1.0969E-01
  0  0 Fe57  3.4659E-04 4.5241E-04 6.8792E-04 8.8550E-04 5.3899E-04 7.2710E-04 1.2485E-03 1.7915E-03 2.9893E-03
  0  0 Fe58  1.2119E-04 2.7591E-04 6.6273E-04 1.1749E-03 7.2987E-05 9.8466E-05 1.7580E-04 3.0295E-04 5.3966E-04
  0  0 Fe59  7.6147E-06 1.5982E-05 1.6566E-05 6.4132E-05 5.8645E-26 2.2280E-26 7.5760E-31 1.1532E-30 1.6117E-30
  0  0 Fe60  3.5688E-06 4.0622E-06 7.3895E-06 3.7426E-05 6.8822E-25 3.3542E-20 1.4439E-11 3.1308E-10 7.0225E-10
  0  0 Fe61  2.6534E-14 7.2674E-15 5.4797E-16 2.5063E-15 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Co54  1.0346E-59 1.1587E-59 5.8796E-60 6.5850E-60 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Co55  3.0179E-04 4.2018E-04 4.6259E-04 2.5531E-04 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Co56  2.5715E-06 2.7288E-06 3.4045E-06 2.8973E-06 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Co57  1.4383E-04 1.3968E-04 1.4120E-04 1.5371E-04 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Co58  1.1596E-06 2.1678E-06 2.8946E-06 1.7877E-06 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Co59  8.3167E-05 1.5466E-04 3.8118E-04 7.3632E-04 8.1362E-05 1.0976E-04 1.8237E-04 2.4449E-04 3.9420E-04
  0  0 Co60  3.2500E-06 7.9869E-06 9.7105E-06 2.9631E-05 9.4924E-24 3.6288E-24 2.6294E-17 5.7082E-16 1.2812E-15
  0  0 Co61  9.6135E-08 2.1562E-07 2.7712E-07 8.0545E-07 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Ni56  7.0000E-02 7.0000E-02 7.0000E-02 7.0000E-02 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Ni57  2.6634E-03 2.5187E-03 2.5096E-03 2.8169E-03 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Ni58  5.3656E-03 5.7943E-03 5.8226E-03 5.2015E-03 9.2468E-04 1.2474E-03 2.0682E-03 2.7207E-03 4.3503E-03
  0  0 Ni59  1.6627E-04 1.4624E-04 1.5513E-04 1.8453E-04 7.8164E-12 2.4563E-09 6.5743E-06 2.6259E-05 5.7551E-05
  0  0 Ni60  1.6303E-03 1.4801E-03 1.7931E-03 2.4470E-03 3.6846E-04 4.9709E-04 8.2668E-04 1.1035E-03 1.7765E-03
  0  0 Ni61  6.6642E-05 7.8684E-05 1.4046E-04 2.7226E-04 1.6284E-05 2.1969E-05 3.9162E-05 6.0606E-05 1.0434E-04
  0  0 Ni62  8.7659E-05 1.5251E-04 3.4151E-04 7.8292E-04 5.2772E-05 7.1190E-05 1.1899E-04 1.6311E-04 2.6568E-04
  0  0 Ni63  8.2933E-06 1.4416E-05 5.7524E-05 2.4833E-04 2.3752E-22 7.6253E-23 3.2106E-27 5.1259E-27 7.6308E-27
  0  0 Ni64  1.9682E-05 2.9250E-05 9.3056E-05 3.1096E-04 1.3873E-05 1.8715E-05 3.1191E-05 4.1847E-05 6.7602E-05
  0  0 Ni65  2.1922E-08 1.5037E-08 3.0404E-08 1.7337E-07 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Cu57  1.0346E-59 1.1587E-59 5.8796E-60 6.5850E-60 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Cu58  1.0042E-36 3.0806E-37 6.7156E-36 1.2720E-37 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Cu59  1.5563E-19 7.2369E-19 5.7027E-20 1.3054E-21 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Cu60  3.0130E-08 2.3810E-08 3.7241E-08 4.4926E-08 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Cu61  3.4560E-05 2.7769E-05 2.9694E-05 3.3189E-05 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Cu62  4.5137E-07 3.7567E-07 4.1161E-07 3.5795E-07 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Cu63  9.1661E-06 1.5068E-05 3.5546E-05 6.1465E-05 9.5242E-06 1.2849E-05 2.1820E-05 3.1100E-05 5.1562E-05
  0  0 Cu64  3.7031E-07 8.4604E-07 1.5883E-06 4.0067E-06 1.0724E-27 4.0764E-28 1.3998E-32 2.1256E-32 2.8919E-32
  0  0 Cu65  7.5745E-06 1.4465E-05 4.7210E-05 1.2325E-04 4.3799E-06 5.9085E-06 1.0091E-05 1.4378E-05 2.3744E-05
  0  0 Cu66  1.0767E-13 3.6904E-13 5.6084E-14 1.4211E-13 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Zn60  2.5810E-24 1.8923E-24 3.6731E-22 2.0801E-22 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
